M
metadata
ID,name,desc,time,keywords,minlat,minlon,maxlat,maxlon,
1,,,2014-06-17T14:26:32Z,,3.460542233660817,72.696996470913291,3.700846452265978,72.934570703655481,

author
ID,name,email,

copyright
year,license,author,

link
metadataID,authorID,wptID,rteptID,trkptID,rteID,trkID,text,type,href,
1,,,,,,,"Garmin International",,http://www.garmin.com,

rte
ID,name,cmt,desc,src,number,type,IsAutoNamed,DisplayColor,TransportationMode,

rtept
ID,rteID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,DepartureTime,StopDuration,ArrivalTime,CalculationMode,ElevationMode,NamedRoad_Name,NamedRoad_Id,NamedRoad_ProductId,

wpt
ID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Proximity,Temperature,Depth,DisplayMode,Samples,Expiration,

Address
wptID,StreetAddress1,StreetAddress2,City,State,Country,PostalCode,

PhoneNumber
wptID,Category,value,

Categories
wptID,Category,

trk
ID,name,cmt,desc,src,number,type,DisplayColor,
179,1,3.492795126512647,72.732428535819054,4.4632568359375,2013-10-20T05:16:28Z,,,,,,,,,,,,,,,,,,,,,
180,1,3.49260083399713,72.732501542195678,4.4632568359375,2013-10-20T05:16:58Z,,,,,,,,,,,,,,,,,,,,,
181,1,3.492592452093959,72.732219826430082,6.3858642578125,2013-10-20T05:17:28Z,,,,,,,,,,,,,,,,,,,,,
182,1,3.493019007146358,72.731831492856145,8.30859375,2013-10-20T05:17:58Z,,,,,,,,,,,,,,,,,,,,,
183,1,3.493146160617471,72.731734765693545,7.827880859375,2013-10-20T05:18:28Z,,,,,,,,,,,,,,,,,,,,,
184,1,3.493229728192091,72.731562852859497,9.7506103515625,2013-10-20T05:18:58Z,,,,,,,,,,,,,,,,,,,,,
185,1,3.492734441533685,72.731487667188048,7.827880859375,2013-10-20T05:19:28Z,,,,,,,,,,,,,,,,,,,,,
186,1,3.492270587012172,72.732363408431411,5.424560546875,2013-10-20T05:19:58Z,,,,,,,,,,,,,,,,,,,,,
187,1,3.491931455209851,72.73344861343503,5.9052734375,2013-10-20T05:20:28Z,,,,,,,,,,,,,,,,,,,,,
188,1,3.491759542375803,72.734603304415941,6.866455078125,2013-10-20T05:20:58Z,,,,,,,,,,,,,,,,,,,,,
189,1,3.491318235173821,72.735676858574152,6.3858642578125,2013-10-20T05:21:28Z,,,,,,,,,,,,,,,,,,,,,
190,1,3.491090666502714,72.736774552613497,5.424560546875,2013-10-20T05:21:58Z,,,,,,,,,,,,,,,,,,,,,
191,1,3.490655142813921,72.737834611907601,6.866455078125,2013-10-20T05:22:28Z,,,,,,,,,,,,,,,,,,,,,
192,1,3.49022657610476,72.738934736698866,5.424560546875,2013-10-20T05:22:58Z,,,,,,,,,,,,,,,,,,,,,
193,1,3.48999397829175,72.740074340254068,4.94384765625,2013-10-20T05:23:28Z,,,,,,,,,,,,,,,,,,,,,
194,1,3.489733636379242,72.741186954081059,4.94384765625,2013-10-20T05:23:58Z,,,,,,,,,,,,,,,,,,,,,
195,1,3.489446304738522,72.742307530716062,5.9052734375,2013-10-20T05:24:28Z,,,,,,,,,,,,,,,,,,,,,
196,1,3.489462900906801,72.743464652448893,6.866455078125,2013-10-20T05:24:58Z,,,,,,,,,,,,,,,,,,,,,
197,1,3.4895043913275,72.744620433077216,6.866455078125,2013-10-20T05:25:28Z,,,,,,,,,,,,,,,,,,,,,
198,1,3.489483604207635,72.745754336938262,6.866455078125,2013-10-20T05:25:58Z,,,,,,,,,,,,,,,,,,,,,
199,1,3.489261316135526,72.746909530833364,5.424560546875,2013-10-20T05:26:28Z,,,,,,,,,,,,,,,,,,,,,
200,1,3.489293502643704,72.747966488823295,6.3858642578125,2013-10-20T05:26:58Z,,,,,,,,,,,,,,,,,,,,,
201,1,3.48959474824369,72.748478120192885,7.34716796875,2013-10-20T05:27:28Z,,,,,,,,,,,,,,,,,,,,,
202,1,3.489777473732829,72.748174108564854,7.34716796875,2013-10-20T05:27:58Z,,,,,,,,,,,,,,,,,,,,,
203,1,3.489793986082077,72.747724084183574,7.34716796875,2013-10-20T05:28:28Z,,,,,,,,,,,,,,,,,,,,,
204,1,3.489713855087757,72.747692232951522,6.866455078125,2013-10-20T05:28:58Z,,,,,,,,,,,,,,,,,,,,,
205,1,3.489448316395283,72.747653760015965,7.827880859375,2013-10-20T05:29:28Z,,,,,,,,,,,,,,,,,,,,,
206,1,3.489227034151554,72.747540604323149,7.34716796875,2013-10-20T05:29:58Z,,,,,,,,,,,,,,,,,,,,,
207,1,3.489239439368248,72.74732518941164,8.7891845703125,2013-10-20T05:30:28Z,,,,,,,,,,,,,,,,,,,,,
208,1,3.48961872048676,72.747510010376573,8.30859375,2013-10-20T05:30:58Z,,,,,,,,,,,,,,,,,,,,,
209,1,3.48998224362731,72.747776722535491,8.7891845703125,2013-10-20T05:31:28Z,,,,,,,,,,,,,,,,,,,,,
210,1,3.489950140938163,72.747872024774551,8.7891845703125,2013-10-20T05:31:58Z,,,,,,,,,,,,,,,,,,,,,
211,1,3.489757021889091,72.747805556282401,7.827880859375,2013-10-20T05:32:28Z,,,,,,,,,,,,,,,,,,,,,
212,1,3.489623917266726,72.748106801882386,5.424560546875,2013-10-20T05:32:58Z,,,,,,,,,,,,,,,,,,,,,
213,1,3.48934362642467,72.748224567621946,4.4632568359375,2013-10-20T05:33:28Z,,,,,,,,,,,,,,,,,,,,,
214,1,3.489028299227357,72.748256335034966,3.021240234375,2013-10-20T05:33:58Z,,,,,,,,,,,,,,,,,,,,,
215,1,3.488761251792312,72.748232781887054,3.501953125,2013-10-20T05:34:28Z,,,,,,,,,,,,,,,,,,,,,
216,1,3.488507363945246,72.748265974223614,3.982666015625,2013-10-20T05:34:58Z,,,,,,,,,,,,,,,,,,,,,
217,1,3.488166471943259,72.748346943408251,3.982666015625,2013-10-20T05:35:28Z,,,,,,,,,,,,,,,,,,,,,
218,1,3.488033032044768,72.748832758516073,6.866455078125,2013-10-20T05:35:58Z,,,,,,,,,,,,,,,,,,,,,
219,1,3.488721856847405,72.749097291380167,9.7506103515625,2013-10-20T05:36:28Z,,,,,,,,,,,,,,,,,,,,,
220,1,3.489190740510821,72.74879252538085,10.7117919921875,2013-10-20T05:36:58Z,,,,,,,,,,,,,,,,,,,,,
221,1,3.489119578152895,72.748486334457994,8.30859375,2013-10-20T05:37:28Z,,,,,,,,,,,,,,,,,,,,,
222,1,3.489064844325185,72.748491698876023,8.7891845703125,2013-10-20T05:37:58Z,,,,,,,,,,,,,,,,,,,,,
223,1,3.489033663645387,72.748615583404899,8.7891845703125,2013-10-20T05:38:28Z,,,,,,,,,,,,,,,,,,,,,
224,1,3.489055875688791,72.748753298074007,7.827880859375,2013-10-20T05:38:58Z,,,,,,,,,,,,,,,,,,,,,
225,1,3.489012541249394,72.748914146795869,5.9052734375,2013-10-20T05:39:28Z,,,,,,,,,,,,,,,,,,,,,
226,1,3.488783296197653,72.749562151730061,4.94384765625,2013-10-20T05:39:58Z,,,,,,,,,,,,,,,,,,,,,
227,1,3.488750942051411,72.750581642612815,4.94384765625,2013-10-20T05:40:28Z,,,,,,,,,,,,,,,,,,,,,
228,1,3.488724622875452,72.751633990556002,6.866455078125,2013-10-20T05:40:58Z,,,,,,,,,,,,,,,,,,,,,
229,1,3.48853150382638,72.752664880827069,7.34716796875,2013-10-20T05:41:28Z,,,,,,,,,,,,,,,,,,,,,
230,1,3.488235455006361,72.753653274849057,7.34716796875,2013-10-20T05:41:58Z,,,,,,,,,,,,,,,,,,,,,
231,1,3.487991625443101,72.75467075407505,8.30859375,2013-10-20T05:42:28Z,,,,,,,,,,,,,,,,,,,,,
232,1,3.487979723140597,72.755754953250289,9.2698974609375,2013-10-20T05:42:58Z,,,,,,,,,,,,,,,,,,,,,
233,1,3.487983914092183,72.756833620369434,10.7117919921875,2013-10-20T05:43:28Z,,,,,,,,,,,,,,,,,,,,,
234,1,3.488064296543598,72.75790449231863,10.7117919921875,2013-10-20T05:43:58Z,,,,,,,,,,,,,,,,,,,,,
235,1,3.488157670944929,72.758965557441115,11.1925048828125,2013-10-20T05:44:28Z,,,,,,,,,,,,,,,,,,,,,
236,1,3.487956672906876,72.760007595643401,10.7117919921875,2013-10-20T05:44:58Z,,,,,,,,,,,,,,,,,,,,,
237,1,3.487987937405705,72.761087436228991,11.1925048828125,2013-10-20T05:45:28Z,,,,,,,,,,,,,,,,,,,,,
238,1,3.488056752830744,72.76215017773211,11.1925048828125,2013-10-20T05:45:58Z,,,,,,,,,,,,,,,,,,,,,
239,1,3.488130178302526,72.763239489868283,11.1925048828125,2013-10-20T05:46:28Z,,,,,,,,,,,,,,,,,,,,,
240,1,3.48814208060503,72.764311535283923,11.6732177734375,2013-10-20T05:46:58Z,,,,,,,,,,,,,,,,,,,,,
241,1,3.488198323175311,72.765368577092886,12.15380859375,2013-10-20T05:47:28Z,,,,,,,,,,,,,,,,,,,,,
242,1,3.488283483311534,72.766438107937574,11.6732177734375,2013-10-20T05:47:58Z,,,,,,,,,,,,,,,,,,,,,
243,1,3.488377025350928,72.767220642417669,10.7117919921875,2013-10-20T05:48:28Z,,,,,,,,,,,,,,,,,,,,,
244,1,3.488377276808023,72.767320722341537,9.2698974609375,2013-10-20T05:48:58Z,,,,,,,,,,,,,,,,,,,,,
245,1,3.488303432241082,72.767199017107487,11.1925048828125,2013-10-20T05:49:28Z,,,,,,,,,,,,,,,,,,,,,
246,1,3.488304018974304,72.767305551096797,11.1925048828125,2013-10-20T05:49:58Z,,,,,,,,,,,,,,,,,,,,,
247,1,3.488586824387312,72.767408061772585,11.6732177734375,2013-10-20T05:50:28Z,,,,,,,,,,,,,,,,,,,,,
248,1,3.488566456362605,72.767040766775608,11.1925048828125,2013-10-20T05:50:58Z,,,,,,,,,,,,,,,,,,,,,
249,1,3.488304102793336,72.766743041574955,10.231201171875,2013-10-20T05:51:28Z,,,,,,,,,,,,,,,,,,,,,
250,1,3.488057423382998,72.766553442925215,11.1925048828125,2013-10-20T05:51:58Z,,,,,,,,,,,,,,,,,,,,,
251,1,3.487829100340605,72.766403825953603,11.6732177734375,2013-10-20T05:52:28Z,,,,,,,,,,,,,,,,,,,,,
252,1,3.487561969086528,72.766316318884492,9.2698974609375,2013-10-20T05:52:58Z,,,,,,,,,,,,,,,,,,,,,
253,1,3.487250246107578,72.76633576489985,9.2698974609375,2013-10-20T05:53:28Z,,,,,,,,,,,,,,,,,,,,,
254,1,3.487136336043477,72.766887042671442,8.30859375,2013-10-20T05:53:58Z,,,,,,,,,,,,,,,,,,,,,
255,1,3.487685434520245,72.76727688498795,10.7117919921875,2013-10-20T05:54:28Z,,,,,,,,,,,,,,,,,,,,,
256,1,3.48823050968349,72.767219468951225,12.15380859375,2013-10-20T05:54:58Z,,,,,,,,,,,,,,,,,,,,,
257,1,3.488397896289825,72.766796015202999,13.1151123046875,2013-10-20T05:55:28Z,,,,,,,,,,,,,,,,,,,,,
258,1,3.48825054243207,72.766611948609352,11.6732177734375,2013-10-20T05:55:58Z,,,,,,,,,,,,,,,,,,,,,
259,1,3.488211147487164,72.7666577976197,10.231201171875,2013-10-20T05:56:28Z,,,,,,,,,,,,,,,,,,,,,
260,1,3.48824861459434,72.766802972182631,10.231201171875,2013-10-20T05:56:58Z,,,,,,,,,,,,,,,,,,,,,
261,1,3.488285830244422,72.766933394595981,8.7891845703125,2013-10-20T05:57:28Z,,,,,,,,,,,,,,,,,,,,,
262,1,3.488002019003034,72.766853598877788,8.30859375,2013-10-20T05:57:58Z,,,,,,,,,,,,,,,,,,,,,
263,1,3.488215338438749,72.766304416581988,11.1925048828125,2013-10-20T05:58:28Z,,,,,,,,,,,,,,,,,,,,,
264,1,3.488329835236073,72.765656244009733,11.6732177734375,2013-10-20T05:58:58Z,,,,,,,,,,,,,,,,,,,,,
265,1,3.48832187242806,72.7653419226408,12.15380859375,2013-10-20T05:59:28Z,,,,,,,,,,,,,,,,,,,,,
266,1,3.488307874649763,72.765218960121274,12.6343994140625,2013-10-20T05:59:58Z,,,,,,,,,,,,,,,,,,,,,
267,1,3.488356741145253,72.765139667317271,13.1151123046875,2013-10-20T06:00:28Z,,,,,,,,,,,,,,,,,,,,,
268,1,3.488431256264448,72.765182750299573,13.5958251953125,2013-10-20T06:00:58Z,,,,,,,,,,,,,,,,,,,,,
269,1,3.48839077167213,72.765050902962685,13.1151123046875,2013-10-20T06:01:28Z,,,,,,,,,,,,,,,,,,,,,
270,1,3.488251715898514,72.765051741153002,11.1925048828125,2013-10-20T06:01:58Z,,,,,,,,,,,,,,,,,,,,,
271,1,3.488163957372308,72.765099098905921,8.30859375,2013-10-20T06:02:28Z,,,,,,,,,,,,,,,,,,,,,
272,1,3.488075444474816,72.765159700065851,7.827880859375,2013-10-20T06:02:58Z,,,,,,,,,,,,,,,,,,,,,
273,1,3.487986093387008,72.765203956514597,7.34716796875,2013-10-20T06:03:28Z,,,,,,,,,,,,,,,,,,,,,
274,1,3.487855084240437,72.765178056433797,6.3858642578125,2013-10-20T06:03:58Z,,,,,,,,,,,,,,,,,,,,,
275,1,3.487820299342275,72.76499935425818,7.34716796875,2013-10-20T06:04:28Z,,,,,,,,,,,,,,,,,,,,,
276,1,3.487943764775991,72.7647824306041,10.7117919921875,2013-10-20T06:04:58Z,,,,,,,,,,,,,,,,,,,,,
277,1,3.48808198235929,72.764537092298269,11.6732177734375,2013-10-20T06:05:28Z,,,,,,,,,,,,,,,,,,,,,
278,1,3.488049963489175,72.76430943980813,11.1925048828125,2013-10-20T06:05:58Z,,,,,,,,,,,,,,,,,,,,,
279,1,3.488074187189341,72.76406317949295,13.5958251953125,2013-10-20T06:06:28Z,,,,,,,,,,,,,,,,,,,,,
280,1,3.488082904368639,72.763849524781108,13.5958251953125,2013-10-20T06:06:58Z,,,,,,,,,,,,,,,,,,,,,
281,1,3.488074271008372,72.763844411820173,11.6732177734375,2013-10-20T06:07:28Z,,,,,,,,,,,,,,,,,,,,,
282,1,3.488021548837423,72.763772495090961,10.7117919921875,2013-10-20T06:07:58Z,,,,,,,,,,,,,,,,,,,,,
283,1,3.488012077286839,72.763761347159743,11.1925048828125,2013-10-20T06:08:28Z,,,,,,,,,,,,,,,,,,,,,
284,1,3.487972347065806,72.763871401548386,10.7117919921875,2013-10-20T06:08:58Z,,,,,,,,,,,,,,,,,,,,,
285,1,3.487595412880182,72.764197709038854,10.231201171875,2013-10-20T06:09:28Z,,,,,,,,,,,,,,,,,,,,,
286,1,3.487735390663147,72.765207560732961,9.7506103515625,2013-10-20T06:09:58Z,,,,,,,,,,,,,,,,,,,,,
287,1,3.487880984321237,72.766354372724891,9.7506103515625,2013-10-20T06:10:28Z,,,,,,,,,,,,,,,,,,,,,
288,1,3.48800134845078,72.767484923824668,10.7117919921875,2013-10-20T06:10:58Z,,,,,,,,,,,,,,,,,,,,,
289,1,3.488044934347272,72.768623102456331,10.7117919921875,2013-10-20T06:11:28Z,,,,,,,,,,,,,,,,,,,,,
290,1,3.487970335409045,72.769757173955441,10.7117919921875,2013-10-20T06:11:58Z,,,,,,,,,,,,,,,,,,,,,
291,1,3.487874614074826,72.770918067544699,11.6732177734375,2013-10-20T06:12:28Z,,,,,,,,,,,,,,,,,,,,,
292,1,3.487613182514906,72.772004026919603,10.7117919921875,2013-10-20T06:12:58Z,,,,,,,,,,,,,,,,,,,,,
293,1,3.487265668809414,72.773092165589333,11.6732177734375,2013-10-20T06:13:28Z,,,,,,,,,,,,,,,,,,,,,
294,1,3.486782284453511,72.774098077788949,10.7117919921875,2013-10-20T06:13:58Z,,,,,,,,,,,,,,,,,,,,,
295,1,3.48624617792666,72.775082616135478,10.7117919921875,2013-10-20T06:14:28Z,,,,,,,,,,,,,,,,,,,,,
296,1,3.485779892653227,72.776078302413225,11.6732177734375,2013-10-20T06:14:58Z,,,,,,,,,,,,,,,,,,,,,
297,1,3.485037004575133,72.776917414739728,11.1925048828125,2013-10-20T06:15:28Z,,,,,,,,,,,,,,,,,,,,,
298,1,3.48437525331974,72.777839591726661,11.6732177734375,2013-10-20T06:15:58Z,,,,,,,,,,,,,,,,,,,,,
299,1,3.48380109295249,72.778824046254158,11.1925048828125,2013-10-20T06:16:28Z,,,,,,,,,,,,,,,,,,,,,
300,1,3.483074465766549,72.779684700071812,11.6732177734375,2013-10-20T06:16:58Z,,,,,,,,,,,,,,,,,,,,,
301,1,3.482392681762576,72.78060419484973,14.076416015625,2013-10-20T06:17:28Z,,,,,,,,,,,,,,,,,,,,,
302,1,3.48179530352354,72.78155897744,12.6343994140625,2013-10-20T06:17:58Z,,,,,,,,,,,,,,,,,,,,,
303,1,3.481178563088179,72.782544353976846,13.1151123046875,2013-10-20T06:18:28Z,,,,,,,,,,,,,,,,,,,,,
304,1,3.480608761310577,72.783533837646246,12.6343994140625,2013-10-20T06:18:58Z,,,,,,,,,,,,,,,,,,,,,
305,1,3.479804350063205,72.784329699352384,12.15380859375,2013-10-20T06:19:28Z,,,,,,,,,,,,,,,,,,,,,
306,1,3.478944450616837,72.785125393420458,12.6343994140625,2013-10-20T06:19:58Z,,,,,,,,,,,,,,,,,,,,,
307,1,3.478339780122042,72.786115128546953,12.15380859375,2013-10-20T06:20:28Z,,,,,,,,,,,,,,,,,,,,,
308,1,3.477610806003213,72.78701358474791,11.1925048828125,2013-10-20T06:20:58Z,,,,,,,,,,,,,,,,,,,,,
309,1,3.47692365758121,72.78795562684536,11.1925048828125,2013-10-20T06:21:28Z,,,,,,,,,,,,,,,,,,,,,
310,1,3.476358046755195,72.788957264274359,10.231201171875,2013-10-20T06:21:58Z,,,,,,,,,,,,,,,,,,,,,
311,1,3.475725296884775,72.789968037977815,9.2698974609375,2013-10-20T06:22:28Z,,,,,,,,,,,,,,,,,,,,,
312,1,3.475296646356583,72.79102424159646,7.34716796875,2013-10-20T06:22:58Z,,,,,,,,,,,,,,,,,,,,,
313,1,3.474588543176651,72.791907275095582,8.30859375,2013-10-20T06:23:28Z,,,,,,,,,,,,,,,,,,,,,
314,1,3.47389661706984,72.792855519801378,7.827880859375,2013-10-20T06:23:58Z,,,,,,,,,,,,,,,,,,,,,
315,1,3.473463440313935,72.793956650421023,9.2698974609375,2013-10-20T06:24:28Z,,,,,,,,,,,,,,,,,,,,,
316,1,3.472897410392761,72.794978236779571,8.7891845703125,2013-10-20T06:24:58Z,,,,,,,,,,,,,,,,,,,,,
317,1,3.472365075722337,72.796046175062656,8.7891845703125,2013-10-20T06:25:28Z,,,,,,,,,,,,,,,,,,,,,
318,1,3.471785048022866,72.797069353982806,7.34716796875,2013-10-20T06:25:58Z,,,,,,,,,,,,,,,,,,,,,
319,1,3.471351284533739,72.798210214823484,7.827880859375,2013-10-20T06:26:28Z,,,,,,,,,,,,,,,,,,,,,
320,1,3.470938811078668,72.799317464232445,7.827880859375,2013-10-20T06:26:58Z,,,,,,,,,,,,,,,,,,,,,
321,1,3.470417875796556,72.800405686721206,7.34716796875,2013-10-20T06:27:28Z,,,,,,,,,,,,,,,,,,,,,
322,1,3.470009425655007,72.80152483843267,7.827880859375,2013-10-20T06:27:58Z,,,,,,,,,,,,,,,,,,,,,
323,1,3.469767356291413,72.802694197744131,7.34716796875,2013-10-20T06:28:28Z,,,,,,,,,,,,,,,,,,,,,
324,1,3.469443982467055,72.803829610347748,7.827880859375,2013-10-20T06:28:58Z,,,,,,,,,,,,,,,,,,,,,
325,1,3.469126308336854,72.80496577732265,8.30859375,2013-10-20T06:29:28Z,,,,,,,,,,,,,,,,,,,,,
326,1,3.468902679160237,72.806145614013076,9.2698974609375,2013-10-20T06:29:58Z,,,,,,,,,,,,,,,,,,,,,
327,1,3.468726826831698,72.807300640270114,9.2698974609375,2013-10-20T06:30:28Z,,,,,,,,,,,,,,,,,,,,,
328,1,3.468559524044394,72.808435717597604,8.7891845703125,2013-10-20T06:30:58Z,,,,,,,,,,,,,,,,,,,,,
329,1,3.468257021158934,72.809568531811237,9.7506103515625,2013-10-20T06:31:28Z,,,,,,,,,,,,,,,,,,,,,
330,1,3.468085024505854,72.810727246105671,10.231201171875,2013-10-20T06:31:58Z,,,,,,,,,,,,,,,,,,,,,
331,1,3.46794119104743,72.811892749741673,10.7117919921875,2013-10-20T06:32:28Z,,,,,,,,,,,,,,,,,,,,,
332,1,3.467867681756616,72.812792714685202,9.7506103515625,2013-10-20T06:32:58Z,,,,,,,,,,,,,,,,,,,,,
333,1,3.467877153307199,72.812961777672172,10.7117919921875,2013-10-20T06:33:28Z,,,,,,,,,,,,,,,,,,,,,
334,1,3.468038169667125,72.813532501459122,9.7506103515625,2013-10-20T06:33:58Z,,,,,,,,,,,,,,,,,,,,,
335,1,3.467682944610715,72.813999708741903,10.7117919921875,2013-10-20T06:34:28Z,,,,,,,,,,,,,,,,,,,,,
336,1,3.467644052579999,72.813498135656118,9.2698974609375,2013-10-20T06:34:58Z,,,,,,,,,,,,,,,,,,,,,
337,1,3.468151157721877,72.812825990840793,10.231201171875,2013-10-20T06:35:28Z,,,,,,,,,,,,,,,,,,,,,
338,1,3.468527672812343,72.812525918707252,10.231201171875,2013-10-20T06:35:58Z,,,,,,,,,,,,,,,,,,,,,
339,1,3.468618616461754,72.812332212924957,9.2698974609375,2013-10-20T06:36:28Z,,,,,,,,,,,,,,,,,,,,,
340,1,3.468388868495822,72.8121901396662,9.2698974609375,2013-10-20T06:36:58Z,,,,,,,,,,,,,,,,,,,,,
341,1,3.468037834390998,72.812203969806433,9.2698974609375,2013-10-20T06:37:28Z,,,,,,,,,,,,,,,,,,,,,
342,1,3.467684704810381,72.812284100800753,9.7506103515625,2013-10-20T06:37:58Z,,,,,,,,,,,,,,,,,,,,,
343,1,3.467465937137604,72.812358448281884,8.30859375,2013-10-20T06:38:28Z,,,,,,,,,,,,,,,,,,,,,
344,1,3.467414807528257,72.812492474913597,8.30859375,2013-10-20T06:38:58Z,,,,,,,,,,,,,,,,,,,,,
345,1,3.467401312664151,72.812665309756994,8.30859375,2013-10-20T06:39:28Z,,,,,,,,,,,,,,,,,,,,,
346,1,3.467445904389024,72.812799755483866,9.2698974609375,2013-10-20T06:39:58Z,,,,,,,,,,,,,,,,,,,,,
347,1,3.467552103102207,72.812917605042458,9.7506103515625,2013-10-20T06:40:28Z,,,,,,,,,,,,,,,,,,,,,
348,1,3.467537183314562,72.813133271411061,7.827880859375,2013-10-20T06:40:58Z,,,,,,,,,,,,,,,,,,,,,
349,1,3.467508517205715,72.813277607783675,10.231201171875,2013-10-20T06:41:28Z,,,,,,,,,,,,,,,,,,,,,
350,1,3.46742570400238,72.813581451773643,10.231201171875,2013-10-20T06:41:58Z,,,,,,,,,,,,,,,,,,,,,
351,1,3.467238117009401,72.814562637358904,11.1925048828125,2013-10-20T06:42:28Z,,,,,,,,,,,,,,,,,,,,,
352,1,3.466823464259505,72.815769882872701,10.7117919921875,2013-10-20T06:42:58Z,,,,,,,,,,,,,,,,,,,,,
353,1,3.466425240039825,72.817041920498013,11.1925048828125,2013-10-20T06:43:28Z,,,,,,,,,,,,,,,,,,,,,
354,1,3.466047886759043,72.818309012800455,10.231201171875,2013-10-20T06:43:58Z,,,,,,,,,,,,,,,,,,,,,
355,1,3.465766338631511,72.819600412622094,9.7506103515625,2013-10-20T06:44:28Z,,,,,,,,,,,,,,,,,,,,,
356,1,3.465574309229851,72.820910252630711,9.7506103515625,2013-10-20T06:44:58Z,,,,,,,,,,,,,,,,,,,,,
357,1,3.46560113132,72.822251273319125,8.7891845703125,2013-10-20T06:45:28Z,,,,,,,,,,,,,,,,,,,,,
358,1,3.465718561783433,72.823566813021898,8.7891845703125,2013-10-20T06:45:58Z,,,,,,,,,,,,,,,,,,,,,
359,1,3.465797854587436,72.824887549504638,7.827880859375,2013-10-20T06:46:28Z,,,,,,,,,,,,,,,,,,,,,
360,1,3.465869016945362,72.826206022873521,8.7891845703125,2013-10-20T06:46:58Z,,,,,,,,,,,,,,,,,,,,,
361,1,3.465984771028161,72.827507564797997,7.827880859375,2013-10-20T06:47:28Z,,,,,,,,,,,,,,,,,,,,,
362,1,3.46619775518775,72.828781865537167,8.30859375,2013-10-20T06:47:58Z,,,,,,,,,,,,,,,,,,,,,
363,1,3.466443596407771,72.830026326701045,8.7891845703125,2013-10-20T06:48:28Z,,,,,,,,,,,,,,,,,,,,,
364,1,3.46657351590693,72.83124815672636,8.7891845703125,2013-10-20T06:48:58Z,,,,,,,,,,,,,,,,,,,,,
365,1,3.466664124280214,72.832487588748336,8.30859375,2013-10-20T06:49:28Z,,,,,,,,,,,,,,,,,,,,,
366,1,3.46665607765317,72.833769600838423,8.7891845703125,2013-10-20T06:49:58Z,,,,,,,,,,,,,,,,,,,,,
367,1,3.466649036854506,72.835034010931849,9.2698974609375,2013-10-20T06:50:28Z,,,,,,,,,,,,,,,,,,,,,
368,1,3.46674014814198,72.836259193718433,9.2698974609375,2013-10-20T06:50:58Z,,,,,,,,,,,,,,,,,,,,,
369,1,3.466815836727619,72.837548246607184,10.7117919921875,2013-10-20T06:51:28Z,,,,,,,,,,,,,,,,,,,,,
370,1,3.46698640845716,72.838798491284251,8.7891845703125,2013-10-20T06:51:58Z,,,,,,,,,,,,,,,,,,,,,
371,1,3.46725907176733,72.840012861415744,10.7117919921875,2013-10-20T06:52:28Z,,,,,,,,,,,,,,,,,,,,,
372,1,3.467465518042445,72.841218095272779,9.2698974609375,2013-10-20T06:52:58Z,,,,,,,,,,,,,,,,,,,,,
373,1,3.467905903235078,72.842280752956867,9.2698974609375,2013-10-20T06:53:28Z,,,,,,,,,,,,,,,,,,,,,
374,1,3.468378894031048,72.843325305730104,9.7506103515625,2013-10-20T06:53:58Z,,,,,,,,,,,,,,,,,,,,,
375,1,3.468943666666746,72.844369355589151,8.7891845703125,2013-10-20T06:54:28Z,,,,,,,,,,,,,,,,,,,,,
376,1,3.469734331592917,72.845274265855551,9.7506103515625,2013-10-20T06:54:58Z,,,,,,,,,,,,,,,,,,,,,
377,1,3.470633290708065,72.845919840037823,9.2698974609375,2013-10-20T06:55:28Z,,,,,,,,,,,,,,,,,,,,,
378,1,3.471612380817533,72.846309430897236,9.2698974609375,2013-10-20T06:55:58Z,,,,,,,,,,,,,,,,,,,,,
379,1,3.472647713497281,72.846644455567002,8.30859375,2013-10-20T06:56:28Z,,,,,,,,,,,,,,,,,,,,,
380,1,3.47372311167419,72.846840508282185,7.827880859375,2013-10-20T06:56:58Z,,,,,,,,,,,,,,,,,,,,,
381,1,3.474760539829731,72.847037147730589,8.30859375,2013-10-20T06:57:28Z,,,,,,,,,,,,,,,,,,,,,
382,1,3.475817833095789,72.847015019506216,7.827880859375,2013-10-20T06:57:58Z,,,,,,,,,,,,,,,,,,,,,
383,1,3.47686062566936,72.846875125542283,8.7891845703125,2013-10-20T06:58:28Z,,,,,,,,,,,,,,,,,,,,,
384,1,3.47785304300487,72.8465461358428,8.7891845703125,2013-10-20T06:58:58Z,,,,,,,,,,,,,,,,,,,,,
385,1,3.478799611330032,72.846096446737647,7.827880859375,2013-10-20T06:59:28Z,,,,,,,,,,,,,,,,,,,,,
386,1,3.479652553796768,72.845532428473234,7.827880859375,2013-10-20T06:59:58Z,,,,,,,,,,,,,,,,,,,,,
387,1,3.480035020038486,72.844700273126364,8.30859375,2013-10-20T07:00:28Z,,,,,,,,,,,,,,,,,,,,,
388,1,3.480001492425799,72.843763595446944,8.30859375,2013-10-20T07:00:58Z,,,,,,,,,,,,,,,,,,,,,
389,1,3.479750789701939,72.843049373477697,6.3858642578125,2013-10-20T07:01:28Z,,,,,,,,,,,,,,,,,,,,,
